,Year,AverageTemperature,AverageTemperatureUncertainty,ISO
95,1745,8.183833333333334,2.0628333333333333,AND
96,1745,3.3922500000000007,1.87425,AUT
97,1745,1.9218333333333335,2.2254166666666664,BLR
98,1745,6.707416666666666,1.5527499999999999,BEL
99,1745,7.473166666666667,2.2356666666666665,BIH
100,1745,7.115083333333334,2.4389166666666666,BGR
101,1745,8.402666666666667,2.123416666666667,HRV
102,1745,4.508333333333334,1.7189166666666666,CZE
103,1745,3.0210833333333333,1.2736666666666667,DNK
104,1745,-0.7660833333333336,1.4869166666666667,EST
106,1745,3.4970833333333338,1.6235,FRO
107,1745,-4.700083333333333,2.4875000000000003,FIN
108,1745,9.036333333333333,1.8836666666666666,FRA
109,1745,4.933750000000001,1.4648333333333332,DEU
110,1745,11.043416666666667,2.0336666666666665,GRC
111,1745,7.758083333333334,1.6439166666666667,GGY
112,1745,7.0343333333333335,2.1843333333333335,HUN
113,1745,-2.105,2.4471666666666665,ISL
114,1745,6.774500000000001,1.6030833333333334,IRL
115,1745,5.853750000000002,1.5465833333333332,IMN
116,1745,9.18625,1.76625,ITA
117,1745,7.758083333333334,1.6439166666666667,JEY
118,1745,0.374916666666667,1.5939166666666669,LVA
119,1745,1.7958333333333334,1.9413333333333334,LIE
120,1745,1.3454166666666667,1.7018333333333333,LTU
121,1745,6.357833333333333,1.6333333333333335,LUX
122,1745,7.379833333333333,2.375,MKD
123,1745,5.536749999999999,2.6825833333333335,MDA
124,1745,6.033,1.801,MCO
125,1745,7.140916666666667,2.2321666666666666,MNE
126,1745,6.026791666666667,1.3635,NLD
127,1745,-5.14525,2.2330833333333335,NOR
128,1745,3.8740833333333335,1.7408333333333335,POL
129,1745,5.732583333333333,2.4549166666666666,ROU
130,1745,-0.4799166666666666,2.207,SPM
131,1745,10.022166666666667,1.8941666666666668,SMR
132,1745,7.254166666666666,2.41925,SRB
133,1745,4.399916666666667,1.9865000000000002,SVK
134,1745,6.787416666666668,2.0275,SVN
135,1745,10.455250000000001,2.1403333333333334,ESP
136,1745,-3.1670833333333337,1.8915833333333332,SWE
137,1745,4.177416666666667,1.8824166666666668,CHE
138,1745,4.177999999999999,2.6870833333333337,UKR
139,1745,5.615333333333333,1.5145833333333334,GBR
140,1745,-1.9428333333333334,1.2468333333333332,ALA
141,1746,11.073,2.129,ALB
142,1746,9.494,2.049,AND
143,1746,5.577000000000001,1.8500000000000003,AUT
144,1746,4.665,2.206,BLR
145,1746,8.325,1.519,BEL
146,1746,9.62,2.219,BIH
147,1746,9.359,2.428,BGR
148,1746,10.584,2.105,HRV
149,1746,6.735,1.6909999999999998,CZE
150,1746,4.362,1.235,DNK
151,1746,1.3969999999999996,1.4340000000000002,EST
153,1746,3.789,1.602,FRO
154,1746,-2.51,2.454,FIN
155,1746,10.394,1.8555000000000001,FRA
156,1746,6.816000000000002,1.426,DEU
157,1746,12.707,2.021,GRC
158,1746,8.467,1.6239999999999999,GGY
159,1746,9.619,2.166,HUN
160,1746,-1.38,2.439,ISL
161,1746,7.524000000000001,1.586,IRL
162,1746,6.377000000000002,1.5219999999999996,IMN
163,1746,10.728,1.744,ITA
164,1746,8.467,1.6239999999999999,JEY
165,1746,2.6630000000000003,1.5530000000000002,LVA
166,1746,3.77,1.918,LIE
167,1746,3.685,1.671,LTU
168,1746,8.075,1.601,LUX
169,1746,9.641,2.363,MKD
170,1746,8.334999999999999,2.67,MDA
171,1746,7.71,1.781,MCO
172,1746,9.281,2.218,MNE
173,1746,7.456500000000001,1.3215000000000001,NLD
174,1746,-3.754,2.177,NOR
175,1746,6.297000000000001,1.716,POL
176,1746,8.343,2.441,ROU
177,1746,1.088,2.199,SPM
178,1746,11.502,1.8739999999999999,SMR
179,1746,9.711,2.405,SRB
180,1746,6.78,1.966,SVK
181,1746,8.949000000000002,2.008,SVN
182,1746,11.717,2.132,ESP
183,1746,-1.3389999999999997,1.853,SWE
184,1746,6.044999999999999,1.86,CHE
185,1746,7.076999999999999,2.672,UKR
186,1746,6.456,1.4885000000000002,GBR
187,1746,-0.9660000000000002,1.172,ALA
188,1747,11.073,2.129,ALB
189,1747,9.494,2.049,AND
190,1747,5.577000000000001,1.8500000000000003,AUT
191,1747,4.665,2.206,BLR
192,1747,8.325,1.519,BEL
193,1747,9.62,2.219,BIH
194,1747,9.359,2.428,BGR
195,1747,10.584,2.105,HRV
196,1747,6.735,1.6909999999999998,CZE
197,1747,4.362,1.235,DNK
198,1747,1.3969999999999996,1.4340000000000002,EST
200,1747,3.789,1.602,FRO
201,1747,-2.51,2.454,FIN
202,1747,10.394,1.8555000000000001,FRA
203,1747,6.816000000000002,1.426,DEU
204,1747,12.707,2.021,GRC
205,1747,8.467,1.6239999999999999,GGY
206,1747,9.619,2.166,HUN
207,1747,-1.38,2.439,ISL
208,1747,7.524000000000001,1.586,IRL
209,1747,6.377000000000002,1.5219999999999996,IMN
210,1747,10.728,1.744,ITA
211,1747,8.467,1.6239999999999999,JEY
212,1747,2.6630000000000003,1.5530000000000002,LVA
213,1747,3.77,1.918,LIE
214,1747,3.685,1.671,LTU
215,1747,8.075,1.601,LUX
216,1747,9.641,2.363,MKD
217,1747,8.334999999999999,2.67,MDA
218,1747,7.71,1.781,MCO
219,1747,9.281,2.218,MNE
220,1747,7.456500000000001,1.3215000000000001,NLD
221,1747,-3.754,2.177,NOR
222,1747,6.297000000000001,1.716,POL
223,1747,8.343,2.441,ROU
224,1747,1.088,2.199,SPM
225,1747,11.502,1.8739999999999999,SMR
226,1747,9.711,2.405,SRB
227,1747,6.78,1.966,SVK
228,1747,8.949000000000002,2.008,SVN
229,1747,11.717,2.132,ESP
230,1747,-1.3389999999999997,1.853,SWE
231,1747,6.044999999999999,1.86,CHE
232,1747,7.076999999999999,2.672,UKR
233,1747,6.456,1.4885000000000002,GBR
234,1747,-0.9660000000000002,1.172,ALA
235,1748,11.073,2.129,ALB
236,1748,9.494,2.049,AND
237,1748,5.577000000000001,1.8500000000000003,AUT
238,1748,4.665,2.206,BLR
239,1748,8.325,1.519,BEL
240,1748,9.62,2.219,BIH
241,1748,9.359,2.428,BGR
242,1748,10.584,2.105,HRV
243,1748,6.735,1.6909999999999998,CZE
244,1748,4.362,1.235,DNK
245,1748,1.3969999999999996,1.4340000000000002,EST
247,1748,3.789,1.602,FRO
248,1748,-2.51,2.454,FIN
249,1748,10.394,1.8555000000000001,FRA
250,1748,6.816000000000002,1.426,DEU
251,1748,12.707,2.021,GRC
252,1748,8.467,1.6239999999999999,GGY
253,1748,9.619,2.166,HUN
254,1748,-1.38,2.439,ISL
255,1748,7.524000000000001,1.586,IRL
256,1748,6.377000000000002,1.5219999999999996,IMN
257,1748,10.728,1.744,ITA
258,1748,8.467,1.6239999999999999,JEY
259,1748,2.6630000000000003,1.5530000000000002,LVA
260,1748,3.77,1.918,LIE
261,1748,3.685,1.671,LTU
262,1748,8.075,1.601,LUX
263,1748,9.641,2.363,MKD
264,1748,8.334999999999999,2.67,MDA
265,1748,7.71,1.781,MCO
266,1748,9.281,2.218,MNE
267,1748,7.456500000000001,1.3215000000000001,NLD
268,1748,-3.754,2.177,NOR
269,1748,6.297000000000001,1.716,POL
270,1748,8.343,2.441,ROU
271,1748,1.088,2.199,SPM
272,1748,11.502,1.8739999999999999,SMR
273,1748,9.711,2.405,SRB
274,1748,6.78,1.966,SVK
275,1748,8.949000000000002,2.008,SVN
276,1748,11.717,2.132,ESP
277,1748,-1.3389999999999997,1.853,SWE
278,1748,6.044999999999999,1.86,CHE
279,1748,7.076999999999999,2.672,UKR
280,1748,6.456,1.4885000000000002,GBR
281,1748,-0.9660000000000002,1.172,ALA
282,1749,11.073,2.129,ALB
283,1749,9.494,2.049,AND
284,1749,5.577000000000001,1.8500000000000003,AUT
285,1749,4.665,2.206,BLR
286,1749,8.325,1.519,BEL
287,1749,9.62,2.219,BIH
288,1749,9.359,2.428,BGR
289,1749,10.584,2.105,HRV
290,1749,6.735,1.6909999999999998,CZE
291,1749,4.362,1.235,DNK
292,1749,1.3969999999999996,1.4340000000000002,EST
294,1749,3.789,1.602,FRO
295,1749,-2.51,2.454,FIN
296,1749,10.394,1.8555000000000001,FRA
297,1749,6.816000000000002,1.426,DEU
298,1749,12.707,2.021,GRC
299,1749,8.467,1.6239999999999999,GGY
300,1749,9.619,2.166,HUN
301,1749,-1.38,2.439,ISL
302,1749,7.524000000000001,1.586,IRL
303,1749,6.377000000000002,1.5219999999999996,IMN
304,1749,10.728,1.744,ITA
305,1749,8.467,1.6239999999999999,JEY
306,1749,2.6630000000000003,1.5530000000000002,LVA
307,1749,3.77,1.918,LIE
308,1749,3.685,1.671,LTU
309,1749,8.075,1.601,LUX
310,1749,9.641,2.363,MKD
311,1749,8.334999999999999,2.67,MDA
312,1749,7.71,1.781,MCO
313,1749,9.281,2.218,MNE
314,1749,7.456500000000001,1.3215000000000001,NLD
315,1749,-3.754,2.177,NOR
316,1749,6.297000000000001,1.716,POL
317,1749,8.343,2.441,ROU
318,1749,1.088,2.199,SPM
319,1749,11.502,1.8739999999999999,SMR
320,1749,9.711,2.405,SRB
321,1749,6.78,1.966,SVK
322,1749,8.949000000000002,2.008,SVN
323,1749,11.717,2.132,ESP
324,1749,-1.3389999999999997,1.853,SWE
325,1749,6.044999999999999,1.86,CHE
326,1749,7.076999999999999,2.672,UKR
327,1749,6.456,1.4885000000000002,GBR
328,1749,-0.9660000000000002,1.172,ALA
329,1750,12.9305,2.202166666666667,ALB
330,1750,11.580833333333333,2.09375,AND
331,1750,6.758916666666667,1.9908333333333335,AUT
332,1750,6.3415,2.737416666666667,BLR
333,1750,10.135666666666667,1.6535833333333334,BEL
334,1750,10.834249999999999,2.317,BIH
335,1750,10.838500000000002,2.5340833333333332,BGR
336,1750,11.797416666666665,2.21175,HRV
337,1750,8.199083333333332,1.8801666666666668,CZE
338,1750,8.548583333333335,1.4891666666666667,DNK
339,1750,5.422916666666666,2.3396666666666666,EST
341,1750,6.94425,1.8195833333333333,FRO
342,1750,1.847333333333333,3.110666666666667,FIN
343,1750,12.02075,1.9413333333333334,FRA
344,1750,8.792916666666667,1.6091666666666666,DEU
345,1750,15.037333333333331,2.083416666666667,GRC
346,1750,11.304666666666668,1.7014166666666668,GGY
347,1750,10.230416666666667,2.3279166666666664,HUN
348,1750,1.6675833333333332,2.516583333333333,ISL
349,1750,9.782333333333334,1.686,IRL
350,1750,9.768083333333333,1.6688333333333334,IMN
351,1750,13.124333333333333,1.8306666666666667,ITA
352,1750,11.304666666666668,1.7014166666666668,JEY
353,1750,5.938416666666666,2.2913333333333337,LVA
354,1750,5.199583333333334,2.028916666666667,LIE
355,1750,6.506333333333334,2.25025,LTU
356,1750,9.795,1.7285000000000001,LUX
357,1750,10.756166666666667,2.4411666666666667,MKD
358,1750,9.378833333333334,2.8943333333333334,MDA
359,1750,9.488833333333334,1.8543333333333332,MCO
360,1750,10.6,2.3050833333333336,MNE
361,1750,9.99625,1.5159166666666666,NLD
362,1750,0.6996666666666668,2.50025,NOR
363,1750,8.057333333333334,2.0203333333333333,POL
364,1750,9.194583333333332,2.6075,ROU
365,1750,4.5248333333333335,2.2673333333333336,SPM
366,1750,14.193333333333333,1.9597499999999999,SMR
367,1750,10.416583333333334,2.5145833333333334,SRB
368,1750,8.039583333333333,2.1653333333333333,SVK
369,1750,10.152583333333332,2.1145,SVN
370,1750,13.944916666666666,2.1650833333333335,ESP
371,1750,3.132,2.3149166666666665,SWE
372,1750,7.535333333333334,1.9531666666666665,CHE
373,1750,8.095916666666668,2.9620833333333336,UKR
374,1750,9.041291666666668,1.6432083333333332,GBR
375,1750,5.987749999999999,1.8763333333333332,ALA
376,1751,14.254083333333334,2.1794166666666666,ALB
377,1751,12.632916666666667,2.069166666666667,AND
378,1751,7.914583333333333,1.9235,AUT
379,1751,7.738416666666667,2.6292500000000003,BLR
380,1751,10.7305,1.5485,BEL
381,1751,12.151166666666667,2.286916666666667,BIH
382,1751,12.336083333333335,2.5100833333333337,BGR
383,1751,13.096916666666667,2.1746666666666665,HRV
384,1751,9.304916666666665,1.7781666666666667,CZE
385,1751,8.972916666666666,1.1805833333333333,DNK
386,1751,6.591083333333334,2.0980833333333333,EST
388,1751,6.927916666666666,1.6251666666666669,FRO
389,1751,3.1544166666666666,2.894,FIN
390,1751,12.752166666666668,1.8940833333333333,FRA
391,1751,9.611166666666668,1.4675,DEU
392,1751,16.35275,2.06425,GRC
393,1751,11.4965,1.6347500000000001,GGY
394,1751,11.673416666666666,2.27575,HUN
395,1751,2.219583333333333,2.4251666666666667,ISL
396,1751,10.02825,1.57775,IRL
397,1751,9.734083333333333,1.5289166666666667,IMN
398,1751,14.230499999999997,1.795,ITA
399,1751,11.4965,1.6347500000000001,JEY
400,1751,7.139166666666668,2.0738333333333334,LVA
401,1751,6.2155,1.9715833333333332,LIE
402,1751,7.655083333333333,2.06,LTU
403,1751,10.465166666666667,1.6346666666666667,LUX
404,1751,12.349499999999999,2.420666666666667,MKD
405,1751,11.045666666666667,2.8550833333333334,MDA
406,1751,10.6575,1.8195,MCO
407,1751,12.05625,2.2800833333333332,MNE
408,1751,10.407958333333333,1.3186250000000002,NLD
409,1751,1.5562500000000001,2.2605,NOR
410,1751,9.232916666666666,1.8786666666666667,POL
411,1751,10.731333333333334,2.5704166666666666,ROU
412,1751,5.987416666666667,2.2176666666666667,SPM
413,1751,15.11425,1.9260000000000002,SMR
414,1751,11.950083333333332,2.486666666666667,SRB
415,1751,9.277916666666668,2.0901666666666667,SVK
416,1751,11.398083333333334,2.072416666666667,SVN
417,1751,15.198083333333335,2.1456666666666666,ESP
418,1751,4.078,2.0063333333333335,SWE
419,1751,8.539833333333334,1.9026666666666667,CHE
420,1751,9.767833333333334,2.9141666666666666,UKR
421,1751,9.260041666666668,1.5021666666666667,GBR
422,1751,6.504666666666668,1.3595833333333334,ALA
423,1752,8.85675,2.3134166666666665,ALB
424,1752,7.709333333333333,2.2204166666666665,AND
425,1752,2.948583333333333,2.3080833333333333,AUT
426,1752,2.2103333333333333,2.6088333333333336,BLR
427,1752,6.631083333333334,1.9894166666666668,BEL
428,1752,6.917083333333333,2.4931666666666668,BIH
429,1752,6.616416666666667,2.606666666666667,BGR
430,1752,7.829250000000001,2.4219166666666667,HRV
431,1752,4.386833333333333,2.3136666666666668,CZE
432,1752,4.486916666666667,2.15625,DNK
433,1752,0.9434999999999998,2.1165833333333333,EST
435,1752,4.701416666666667,2.0559166666666666,FRO
436,1752,-3.3531666666666666,2.9004999999999996,FIN
437,1752,8.72525,2.1012083333333336,FRA
438,1752,5.049333333333333,2.1306666666666665,DEU
439,1752,10.803833333333335,2.1704166666666667,GRC
440,1752,8.443416666666666,1.8758333333333335,GGY
441,1752,6.329083333333333,2.5488333333333335,HUN
442,1752,-1.7181666666666668,2.6130833333333334,ISL
443,1752,7.055000000000001,1.8160833333333333,IRL
444,1752,6.993916666666667,1.8649166666666668,IMN
445,1752,9.043333333333333,1.985,ITA
446,1752,8.443416666666666,1.8758333333333335,JEY
447,1752,1.6084166666666668,2.243333333333333,LVA
448,1752,1.412583333333333,2.349833333333333,LIE
449,1752,2.3759999999999994,2.3621666666666665,LTU
450,1752,6.20225,2.0701666666666667,LUX
451,1752,6.553249999999999,2.54725,MKD
452,1752,4.962000000000001,2.8995,MDA
453,1752,5.43,2.029,MCO
454,1752,6.478583333333334,2.4375833333333334,MNE
455,1752,6.475125000000001,1.9309166666666666,NLD
456,1752,-3.955666666666666,2.79525,NOR
457,1752,4.1575,2.415916666666667,POL
458,1752,5.10325,2.6923333333333335,ROU
459,1752,-0.6204166666666667,2.2995,SPM
460,1752,10.328000000000001,2.1644166666666664,SMR
461,1752,6.42625,2.65475,SRB
462,1752,4.203166666666666,2.4403333333333332,SVK
463,1752,6.220083333333334,2.363,SVN
464,1752,9.886666666666667,2.244666666666667,ESP
465,1752,-1.8097500000000002,2.745833333333333,SWE
466,1752,3.7154166666666666,2.221666666666667,CHE
467,1752,3.7120833333333323,2.8890833333333332,UKR
468,1752,6.108125,1.8545,GBR
469,1752,1.2351666666666667,2.6679999999999997,ALA
470,1753,12.557,3.2305833333333336,ALB
471,1753,11.234499999999999,3.634916666666667,AND
472,1753,6.138916666666667,3.6660833333333334,AUT
473,1753,5.65175,3.958833333333333,BLR
474,1753,9.457083333333333,4.168333333333334,BEL
475,1753,10.365583333333333,3.4659999999999997,BIH
476,1753,10.399500000000002,3.4250000000000003,BGR
477,1753,11.2875,3.499166666666667,HRV
478,1753,7.494916666666666,3.80575,CZE
479,1753,7.5680000000000005,4.391333333333333,DNK
480,1753,4.6585,4.1935,EST
482,1753,6.499583333333334,3.6443333333333334,FRO
483,1753,1.1211666666666664,4.511166666666667,FIN
484,1753,11.600916666666668,3.8216666666666668,FRA
485,1753,8.029166666666667,4.021333333333334,DEU
486,1753,14.713166666666666,3.0410833333333334,GRC
487,1753,10.926,3.84525,GGY
488,1753,9.61875,3.6290833333333334,HUN
489,1753,1.3155,3.660833333333333,ISL
490,1753,9.369083333333334,3.596083333333333,IRL
491,1753,9.30625,3.8528333333333333,IMN
492,1753,12.737416666666666,3.311,ITA
493,1753,10.926,3.84525,JEY
494,1753,5.1353333333333335,4.124333333333333,LVA
495,1753,4.6125,3.7445,LIE
496,1753,5.709166666666666,4.065416666666667,LTU
497,1753,9.137749999999999,4.134833333333334,LUX
498,1753,10.31125,3.3685833333333335,MKD
499,1753,18.474333333333334,2.87825,MLT
500,1753,8.812833333333336,3.7594166666666666,MDA
501,1753,9.065583333333333,3.5871666666666666,MCO
502,1753,10.1555,3.3588333333333336,MNE
503,1753,9.244166666666667,4.245666666666667,NLD
504,1753,-0.0538333333333334,4.249583333333334,NOR
505,1753,7.262833333333333,3.9400833333333334,POL
506,1753,14.682333333333332,3.3052500000000005,PRT
507,1753,8.655333333333333,3.5955833333333334,ROU
508,1753,4.215833333333333,3.281416666666667,SPM
509,1753,13.816166666666668,3.3945833333333333,SMR
510,1753,9.910166666666667,3.5242500000000003,SRB
511,1753,7.395666666666667,3.689666666666667,SVK
512,1753,9.611166666666668,3.5393333333333334,SVN
513,1753,13.628083333333334,3.4148333333333336,ESP
514,1753,2.194916666666667,4.50875,SWE
515,1753,6.995,3.8244166666666666,CHE
516,1753,19.96125,3.0461666666666667,TUN
517,1753,7.525083333333332,3.831166666666667,UKR
518,1753,8.509583333333333,3.8539166666666667,GBR
519,1753,5.118333333333333,4.6611666666666665,ALA
520,1754,12.548166666666667,3.2590833333333333,ALB
521,1754,11.116166666666667,3.4953333333333334,AND
522,1754,5.907333333333334,3.5755,AUT
523,1754,5.692916666666666,3.317083333333333,BLR
524,1754,9.137916666666667,3.6341666666666668,BEL
525,1754,10.252166666666666,3.4949999999999997,BIH
526,1754,10.45675,3.312666666666667,BGR
527,1754,11.130250000000002,3.5236666666666667,HRV
528,1754,7.285416666666666,3.5277499999999997,CZE
529,1754,7.433083333333333,3.6785,DNK
530,1754,4.6539166666666665,3.1938333333333335,EST
532,1754,6.62175,3.1022499999999997,FRO
533,1754,1.243916666666667,3.7170833333333335,FIN
534,1754,11.450916666666666,3.487083333333333,FRA
535,1754,7.759833333333333,3.5988333333333333,DEU
536,1754,14.794833333333335,3.0202500000000003,GRC
537,1754,10.781583333333332,3.356333333333333,GGY
538,1754,9.501416666666666,3.4888333333333335,HUN
539,1754,1.5579166666666664,3.312,ISL
540,1754,9.356416666666666,3.09125,IRL
541,1754,9.209,3.2985,IMN
542,1754,12.563250000000002,3.4616666666666664,ITA
543,1754,10.781583333333332,3.356333333333333,JEY
544,1754,5.1234166666666665,3.2274166666666666,LVA
545,1754,4.326666666666667,3.6734166666666668,LIE
546,1754,5.677166666666667,3.295,LTU
547,1754,8.827583333333335,3.6393333333333335,LUX
548,1754,10.321666666666667,3.353666666666667,MKD
549,1754,18.51275,2.972166666666667,MLT
550,1754,8.887666666666666,3.4707500000000002,MDA
551,1754,8.81275,3.6965,MCO
552,1754,10.107916666666666,3.3777500000000003,MNE
553,1754,8.908875,3.6540416666666666,NLD
554,1754,0.08416666666666679,3.6322499999999995,NOR
555,1754,7.148,3.4443333333333332,POL
556,1754,14.787916666666666,3.0420833333333337,PRT
557,1754,8.669833333333333,3.40525,ROU
558,1754,3.6180833333333333,2.904666666666667,SPM
559,1754,13.609250000000001,3.5498333333333334,SMR
560,1754,9.86275,3.4782499999999996,SRB
561,1754,7.269166666666666,3.4451666666666667,SVK
562,1754,9.40675,3.5713333333333335,SVN
563,1754,13.655083333333335,3.202833333333333,ESP
564,1754,2.2743333333333338,3.7176666666666667,SWE
565,1754,6.7115,3.7115833333333335,CHE
566,1754,20.038333333333334,3.0720833333333335,TUN
567,1754,7.63525,3.4440833333333334,UKR
568,1754,8.40875,3.295666666666667,GBR
569,1754,5.118083333333334,3.700416666666667,ALA
570,1755,12.322583333333334,4.07675,ALB
571,1755,10.806666666666667,4.54775,AND
572,1755,5.671916666666667,4.806416666666666,AUT
573,1755,5.580166666666667,4.253333333333333,BLR
574,1755,8.885583333333333,5.086333333333333,BEL
575,1755,10.037916666666666,4.45875,BIH
576,1755,10.244166666666667,4.067333333333333,BGR
577,1755,10.914499999999999,4.566666666666666,HRV
578,1755,7.062833333333334,4.824000000000001,CZE
579,1755,7.222333333333334,4.9543333333333335,DNK
580,1755,4.55375,4.22225,EST
582,1755,6.267666666666667,3.9530833333333333,FRO
583,1755,1.0332500000000002,4.460999999999999,FIN
584,1755,11.127125,4.666166666666666,FRA
585,1755,7.52,5.015416666666667,DEU
586,1755,14.555333333333335,3.7388333333333335,GRC
587,1755,10.472666666666667,4.599666666666667,GGY
588,1755,9.299000000000001,4.545083333333333,HUN
589,1755,1.2022500000000003,3.8840000000000003,ISL
590,1755,9.049666666666665,4.168833333333334,IRL
591,1755,8.924583333333334,4.479166666666667,IMN
592,1755,12.329833333333333,4.48475,ITA
593,1755,10.472666666666667,4.599666666666667,JEY
594,1755,5.003666666666668,4.280833333333333,LVA
595,1755,4.053333333333334,4.971,LIE
596,1755,5.54075,4.3709999999999996,LTU
597,1755,8.545583333333333,5.090333333333334,LUX
598,1755,10.099416666666668,4.1386666666666665,MKD
599,1755,18.25475,3.737833333333333,MLT
600,1755,8.713583333333334,4.2396666666666665,MDA
601,1755,8.554499999999999,4.831833333333333,MCO
602,1755,9.890083333333333,4.248166666666667,MNE
603,1755,8.723208333333334,5.107708333333333,NLD
604,1755,-0.27191666666666636,4.401416666666667,NOR
605,1755,6.966333333333334,4.640333333333333,POL
606,1755,14.478916666666668,3.8359166666666664,PRT
607,1755,8.478083333333332,4.252083333333333,ROU
608,1755,3.5544166666666666,3.4128333333333334,SPM
609,1755,13.392000000000001,4.615833333333334,SMR
610,1755,9.65225,4.360166666666667,SRB
611,1755,7.072416666666666,4.5760000000000005,SVK
612,1755,9.1855,4.69,SVN
613,1755,13.344666666666667,4.08675,ESP
614,1755,1.9205000000000003,4.627416666666666,SWE
615,1755,6.3995,5.0125,CHE
616,1755,19.764583333333334,3.785,TUN
617,1755,7.478249999999999,4.18875,UKR
618,1755,8.125708333333334,4.481875,GBR
619,1755,4.732833333333333,4.747416666666667,ALA
620,1756,13.025916666666667,3.6140833333333333,ALB
621,1756,11.097833333333334,3.965333333333333,AND
622,1756,6.463583333333333,4.492666666666667,AUT
623,1756,6.297416666666667,4.601666666666667,BLR
624,1756,9.398,5.0847500000000005,BEL
625,1756,10.770000000000001,3.9795833333333337,BIH
626,1756,11.01225,3.8379166666666666,BGR
627,1756,11.650916666666667,4.084666666666666,HRV
628,1756,8.079666666666666,4.749833333333334,CZE
629,1756,8.002666666666666,5.09325,DNK
630,1756,5.038083333333333,4.827166666666667,EST
632,1756,6.777833333333334,4.051083333333334,FRO
633,1756,1.4245833333333335,4.895833333333333,FIN
634,1756,11.469125,4.368708333333333,FRA
635,1756,8.40875,5.016166666666667,DEU
636,1756,15.256666666666668,3.360333333333333,GRC
637,1756,10.831666666666665,4.462166666666667,GGY
638,1756,10.1645,4.31575,HUN
639,1756,1.7383333333333333,3.9163333333333337,ISL
640,1756,9.501416666666666,4.14575,IRL
641,1756,9.394250000000001,4.482666666666667,IMN
642,1756,12.84875,3.7328333333333337,ITA
643,1756,10.831666666666665,4.462166666666667,JEY
644,1756,5.596833333333333,4.7940000000000005,LVA
645,1756,4.63825,4.610833333333333,LIE
646,1756,6.263083333333333,4.776916666666667,LTU
647,1756,9.052916666666667,5.0805,LUX
648,1756,10.829416666666667,3.7527500000000003,MKD
649,1756,18.794583333333332,3.111166666666667,MLT
650,1756,9.511416666666667,4.258416666666667,MDA
651,1756,8.863,3.9444166666666667,MCO
652,1756,10.616083333333334,3.79875,MNE
653,1756,9.367625,5.160458333333334,NLD
654,1756,0.19474999999999998,4.594416666666667,NOR
655,1756,7.976416666666666,4.7828333333333335,POL
656,1756,14.834333333333333,3.5940833333333333,PRT
657,1756,9.295833333333333,4.124916666666667,ROU
658,1756,3.339166666666667,2.9535,SPM
659,1756,13.994916666666667,3.8990000000000005,SMR
660,1756,10.428500000000001,4.015416666666667,SRB
661,1756,8.012666666666666,4.47375,SVK
662,1756,9.906583333333334,4.192583333333333,SVN
663,1756,13.675666666666666,3.7130833333333335,ESP
664,1756,2.3930000000000002,4.898916666666667,SWE
665,1756,6.7893333333333326,4.613916666666666,CHE
666,1756,20.22908333333333,3.2291666666666665,TUN
667,1756,8.2355,4.326333333333333,UKR
668,1756,8.602833333333333,4.487625,GBR
669,1756,5.1605,5.092833333333333,ALA
670,1757,12.730333333333334,4.716,ALB
671,1757,10.868250000000002,5.2707500000000005,AND
672,1757,6.097166666666666,6.064666666666667,AUT
673,1757,6.301666666666667,5.762250000000001,BLR
674,1757,9.221416666666668,6.653833333333334,BEL
675,1757,10.439083333333334,5.285333333333333,BIH
676,1757,10.759833333333333,4.78775,BGR
677,1757,11.30675,5.490083333333334,HRV
678,1757,7.696749999999999,6.324249999999999,CZE
679,1757,8.038,6.745416666666666,DNK
680,1757,5.271333333333334,6.2307500000000005,EST
682,1757,6.865833333333334,5.2065,FRO
683,1757,1.7018333333333333,6.082583333333333,FIN
684,1757,11.268583333333334,5.704083333333333,FRA
685,1757,8.108583333333334,6.685416666666666,DEU
686,1757,14.998666666666667,4.29975,GRC
687,1757,10.701749999999999,5.7405,GGY
688,1757,9.841083333333334,5.658333333333334,HUN
689,1757,1.7738333333333332,4.69125,ISL
690,1757,9.462833333333334,5.267916666666667,IRL
691,1757,9.364916666666668,5.7475,IMN
692,1757,12.532583333333333,5.194916666666667,ITA
693,1757,10.701749999999999,5.7405,JEY
694,1757,5.741333333333333,6.205666666666667,LVA
695,1757,4.295916666666666,6.248916666666667,LIE
696,1757,6.301833333333334,6.194,LTU
697,1757,8.84275,6.678666666666667,LUX
698,1757,10.543166666666666,4.793166666666667,MKD
699,1757,18.536916666666666,4.1851666666666665,MLT
700,1757,9.334916666666667,5.188666666666666,MDA
701,1757,8.576083333333333,5.568833333333334,MCO
702,1757,10.306666666666667,4.970416666666666,MNE
703,1757,9.234458333333334,6.746125,NLD
704,1757,0.3802499999999999,5.882416666666667,NOR
705,1757,7.7459999999999996,6.269833333333334,POL
706,1757,14.710333333333333,4.436583333333333,PRT
707,1757,9.050583333333334,5.177499999999999,ROU
708,1757,4.744666666666666,3.5330833333333334,SPM
709,1757,13.648833333333334,5.416,SMR
710,1757,10.124416666666667,5.175166666666667,SRB
711,1757,7.69475,5.873083333333334,SVK
712,1757,9.549333333333333,5.697333333333333,SVN
713,1757,13.51175,4.711166666666666,ESP
714,1757,2.6281666666666665,6.457083333333333,SWE
715,1757,6.481583333333334,6.232333333333333,CHE
716,1757,20.017416666666666,4.1937500000000005,TUN
717,1757,8.129,5.2179166666666665,UKR
